@default,Genus,,,,Character,,Character,,Country,Character
Id,屬,名稱,別名,卷數,作者,作者描述,註解作者,註解描述,國家,人,存疑
int,int,string,string[],int,int[],string[],int[],string[],int[],int[],string[]
id,genus,name,alias,volume,author,authorDescribe,annotator,annotateDescribe,country,person,unansweredQuestion
14040001,14040,"釣磯立談",,1,1400180000
14040002,14040,"江南野史",,10,1400180021
14040003,14040,"江南別錄",,1,1400180022
14040004,14040,"江表志",,3,1400180023
14040005,14040,"江南餘載",,2,80000
14040006,14040,"馬氏南唐書",,30,1400180024
14040007,14040,"陸氏南唐書",,19,1400280027
14040008,14040,"南唐書注",,18,1700180137
14040009,14040,"唐餘紀傳",,18,1600180027
14050001,14050,"南漢書",,18,1700180138
14050002,14050,"南漢紀",,5,1700180139
14060001,14060,"宋西事案",,13,1600180028
14060002,14060,"西夏書事",,42,1700180140
14060003,14060,"西夏書",,10,1700180141
14070001,14070,"華陽國志",,13,900280003
14070002,14070,"蠻書",,10,1200180017
14080001,14080,"安南志略",,20,1500180004
14080002,14080,"越史略",,3,80000
14080003,14080,"朝鮮史略",,6,80000
20010001,20010,"國語",,21,800380001
20010002,20010,"國語補音",,24,1400180025
20010003,20010,"國語正義",,21,1700180142
20010004,20010,"國語翼解",,6,1700180143
20020001,20020,"戰國策",,33,,,700180006&1400280028,"注&續注"
20020002,20020,"鮑氏戰國策注",,10,1400280029,"注"
20020003,20020,"戰國策校注",,10,1400280029,"原注",1500180005,"補正"
20020004,20020,"國策編年",,1,1700180144
20020005,20020,"戰國策補釋",,6,1700180145
20020006,20020,"國策地名考",,20,1700180146,,1700180147,"箋"
20030001,20030,"貞觀政要",,10,1200180018,,1500180006,"集論"
20030002,20030,"東觀奏記",,3,1200180019
20030003,20030,"奉天錄",,4,1200180020
20040001,20040,"五代史闕文",,1,1400180026
20040002,20040,"五代史補",,5,1400180027
20050001,20050,"北狩見聞錄",,1,1400280030
20050002,20050,"燕翼詒謀錄",,5,1400280031
20050003,20050,"太平治迹統類",,30,1400280032
20050004,20050,"咸淳遺事",,2,80000
20050005,20050,"錢塘遺事",,10,1500180007
20050006,20050,"青溪寇軌",,1,1400180028
20050007,20050,"避戎夜話",,1,1400280033
20050008,20050,"靖康紀聞",,1,1400180029
20050009,20050,"北狩行錄",,1,1400180030
20050010,20050,"靖炎兩朝見聞錄",,2,1400180031
20050011,20050,"建炎筆錄",,3,1400280034
20050012,20050,"辯誣筆錄",,1,1400280034
20050013,20050,"釆石瓜洲斃亮記",,1,1400280035
20050014,20050,"開禧德安守城錄",,1,1400280036
20050015,20050,"使金錄",,1,1400280037
20050016,20050,"辛巳泣蘄錄",,1,1400280038
20060001,20060,"焚椒錄",,1,1400380001
20070001,20070,"松漠紀聞",,2,1400280039
20070002,20070,"大金弔伐錄",,4,80000
20070003,20070,"汝南遺事",,4,1500180008
20070004,20070,"煬王江上錄",,1,80000
20080001,20080,"蒙韃備錄校注",,1,1400280040,,1700180148,"校注"
20080002,20080,"黑韃事略",,1,1400280041,,1400280042,"疏證"
20080003,20080,"平宋錄",,3,1500180009
20080004,20080,"蒙古源流",,8,1700180149,"官修"
20080005,20080,"校正元聖武親征錄",,1,1700180080,"校正",1700180150,"校注"
20080006,20080,"庚申外史",,2,1600180029
20080007,20080,"北巡私記",,1,1500180010
20090001,20090,"弇山堂別集",,100,1600180030
20090002,20090,"皇明政要",,20,1600180031
20090003,20090,"吾學編",,69,1600180032
20090004,20090,"吾學編餘",,-1,1600180032
20090005,20090,"今言",,4,1600180032
20090006,20090,"名山藏",,109,1600180033
20090007,20090,"皇明典故紀聞",,18,1600180034
20090008,20090,"皇明馭倭錄",,9,1600180035
20090009,20090,"皇明史概",,121,1600180036
20090010,20090,"國史唯疑",,12,1600180037
20090011,20090,"後鑒錄",,7,1700180151
20090012,20090,"聖典",,24,1600180038
20100001,20100,"平漢錄",,1,1600180039
20100002,20100,"皇明平吳錄",,1,1600180040
20100003,20100,"平蜀記",,1,1600180000
20100004,20100,"平夏錄",,1,1600180041
20110001,20110,"革除逸史",,2,1600180038
20110002,20110,"姜氏秘史",,1,1600180042
20110003,20110,"革除遺事",,6,1600180043
20110004,20110,"建文書法儗",,5,1600180044
20120001,20120,"金文靖公前北征錄",,2,1600180045
20120002,20120,"北征記",,1,1600180046
20130001,20130,"正統臨戎錄",,1,1600180047
20130002,20130,"復辟錄",,1,1600180048
20130003,20130,"北征事蹟",,1,1600180049
20130004,20130,"虛庵李公奉使錄",,1,1600180050
20130005,20130,"天順日錄",,1,1600180050
20130006,20130,"西征石城記",,1,1600180051
20130007,20130,"撫安東夷記",,1,1600180051
20130008,20130,"興復哈密記",,1,1600180051
20130009,20130,"平番始末",,1,1600180052
20140001,20140,"治世餘聞錄",,8,1600180053
20140002,20140,"繼世紀聞",,6,1600180053
20140003,20140,"燕對錄",,1,1600180054
20140004,20140,"安楚錄",,10,1600180055
20150001,20150,"平濠記",,1,1600180056
20150002,20150,"聖駕南巡日錄",,1,1600180057
20150003,20150,"大駕北還錄",,1,1600180057
20150004,20150,"世廟識餘錄",,26,1600180058
20150005,20150,"嘉靖大政類編",,-1,1600180059
20160001,20160,"召對錄",,1,1600180060
20160002,20160,"兩朝平攘錄",,5,1600180061
20160003,20160,"平播全書",,15,1600180062
20160004,20160,"萬曆辛亥京察記事始末",,8,1600180063,"輯"
20160005,20160,"萬曆三大征考",,3,1600180064
20160006,20160,"東夷考略",,1,1600180064
20160007,20160,"東事答問",,1,1600180064
20160008,20160,"萬曆武功錄",,14,1600180065
20170001,20170,"玉鏡新譚",,10,1600180066
20170002,20170,"三朝遼事實錄",,17,1600180067
20170003,20170,"酌中志",,24,1600180068
20170004,20170,"先撥志始",,2,1700180152
20170005,20170,"三朝野紀",,7,1700180153
20170006,20170,"甲乙記政錄",,1,1600180069
20170007,20170,"續丙記政錄",,1,1600180069
20170008,20170,"續丁記政錄",,1,1600180069
20170009,20170,"新政",,1,1600180069
20170010,20170,"東林事略",,3,1600180070
20170011,20170,"啟禎兩朝剝復錄",,10,1600180070
20170012,20170,"復社紀略",,4,1700180154
20170013,20170,"聖朝新政要略",,10,1600180071
20170014,20170,"烈皇小識",,6,1700180152
20170015,20170,"頌天臚筆",,24,1600180072
20170016,20170,"甲申傳信錄",,10,1600180073
20170017,20170,"幸存錄",,3,1600180074
20180001,20180,"續幸存錄",,3,1600180075
20180002,20180,"三垣筆記",,3,1700180155
20180003,20180,"明季甲乙兩年彙略",,3,1700180071
20180004,20180,"懷陵流寇始終錄",,18,1700180156&1700180157
20180005,20180,"流寇志",,14,1700180130
20180006,20180,"蜀碧",,4,1700180158
20180007,20180,"談往錄",,3,1700180159
20180008,20180,"行朝錄",,12,1700180160
20180009,20180,"明季遺聞",,4,1700180161
20180010,20180,"聖安記事",,2,1700180162
20180011,20180,"甲乙事案",,2,1700180152
20180012,20180,"南渡錄",,5,1700180155
20180013,20180,"思文大紀",,8,1600180076
20180014,20180,"天南逸史",,4,1600180077
20180015,20180,"所知錄",,6,1700180163
20180016,20180,"永曆實錄",,26,1700180164
20180017,20180,"皇明末造錄",,2,1700180165
20180018,20180,"行在陽秋",,2,1600180078
20180019,20180,"海東逸史",,18,1700180166
20180020,20180,"魯之春秋",,24,1700180167
20180021,20180,"延平王戶官楊英從征實錄",,1,1700180168
20180022,20180,"閩海紀略",,2,80000
20180023,20180,"海上見聞錄定本",,2,1700180169
20190001,20190,"盾墨",,4,1700180170
20190002,20190,"夷氛聞記",,5,1700180171
20190003,20190,"夷艘入寇記",,2,1700180000
20190004,20190,"防海紀略",,2,1700180172
20190005,20190,"鴉片事略",,2,1700180173
20190006,20190,"太平天日",,1,1700180174
20190007,20190,"李秀成自述原稿",,1,1700180175
20190008,20190,"賊情彙纂",,12,1700180176
20190009,20190,"粵匪紀略",,-1,1700180177
20190010,20190,"武昌紀事",,2,1700180178
20190011,20190,"金陵癸甲紀事略",,1,1700180179
20190012,20190,"蘇臺麋鹿記",,2,1700180180
20190013,20190,"東方兵事紀略",,5,1700180181
20190014,20190,"戊戌政變記",,9,1700180182
